time (second),average fuel mass flow rate (kilogram / second),average port diameter (inch),average regression rate (inch / second),average total mass flow rate (kilogram / second),average total mass flux (kilogram / inch ** 2 / second),inlet mach,inlet velocity (mph),nozzle diffuser length (inch),nozzle exit area (inch ** 2),nozzle exit diameter (inch),nozzle exit mach,nozzle exit velocity (mph),nozzle naught temp (degF),nozzle star mach,nozzle star pressure (pound_force_per_square_inch),nozzle star temp (degF),nozzle star velocity (mph),nozzle throat area (inch ** 2),nozzle throat diameter (inch),nozzle thrust (newton),oxi fuel ratio,oxidiser mass (kilogram),oxidiser mass flow rate (kilogram / second)
2.134999999999876,0.0107908,1.1527,0.0343,0.052790834,0.0010879303,0.0,7.0272,0.4931,0.1754,0.4725,2.8454,6565.7515,4940.3355337169,1.0,280.1824,4403.0608787498,2192.2682191726,0.03406,0.208247,154.7834,3.8922,0.1622,0.042
2.1359999999998758,0.0107911,1.1527,0.0343,0.0527910931,0.0010878709,0.0,7.0273,0.4931,0.1754,0.4725,2.8454,6565.7515,4940.3355337713,1.0,280.1824,4403.0608787987,2192.2682191833,0.03406,0.208247,154.7841,3.8921,0.1621,0.042
2.1369999999998757,0.0107914,1.1528,0.03429,0.0527913523,0.0010878115,0.0,7.0273,0.4931,0.1754,0.4725,2.8454,6565.7515,4940.3355338256,1.0,280.1824,4403.0608788476,2192.2682191941,0.03406,0.208248,154.7849,3.892,0.1621,0.042
2.1379999999998756,0.0107916,1.1529,0.03429,0.0527916114,0.0010877521,0.0,7.0273,0.4931,0.1754,0.4725,2.8454,6565.7515,4940.3355338799,1.0,280.1824,4403.0608788965,2192.2682192049,0.034061,0.208248,154.7856,3.8919,0.1621,0.042
2.1389999999998754,0.0107919,1.1529,0.03429,0.0527918705,0.0010876928,0.0,7.0274,0.4931,0.1754,0.4725,2.8454,6565.7515,4940.3355339342,1.0,280.1824,4403.0608789454,2192.2682192156,0.034061,0.208249,154.7864,3.8918,0.162,0.042
2.1399999999998753,0.0107921,1.153,0.03429,0.0527921296,0.0010876334,0.0,7.0274,0.4931,0.1754,0.4725,2.8454,6565.7515,4940.3355339885,1.0,280.1824,4403.0608789944,2192.2682192264,0.034061,0.208249,154.7872,3.8917,0.162,0.042
2.1409999999998752,0.0107924,1.1531,0.03429,0.0527923887,0.001087574,0.0,7.0274,0.4931,0.1754,0.4725,2.8454,6565.7515,4940.3355340428,1.0,280.1824,4403.0608790433,2192.2682192372,0.034061,0.20825,154.7879,3.8916,0.1619,0.042
2.141999999999875,0.0107926,1.1531,0.03429,0.0527926477,0.0010875147,0.0,7.0275,0.4931,0.1754,0.4725,2.8454,6565.7515,4940.3355340972,1.0,280.1824,4403.0608790922,2192.2682192479,0.034061,0.20825,154.7887,3.8915,0.1619,0.042
2.142999999999875,0.0107929,1.1532,0.03429,0.0527929067,0.0010874553,0.0,7.0275,0.4931,0.1754,0.4725,2.8454,6565.7515,4940.3355341515,1.0,280.1824,4403.0608791411,2192.2682192587,0.034061,0.208251,154.7894,3.8914,0.1619,0.042
2.143999999999875,0.0107932,1.1533,0.03429,0.0527931658,0.001087396,0.0,7.0275,0.4931,0.1754,0.4725,2.8454,6565.7515,4940.3355342058,1.0,280.1824,4403.06087919,2192.2682192695,0.034062,0.208251,154.7902,3.8914,0.1618,0.042
2.144999999999875,0.0107934,1.1534,0.03428,0.0527934248,0.0010873367,0.0,7.0276,0.4931,0.1754,0.4725,2.8454,6565.7515,4940.3355342601,1.0,280.1824,4403.0608792389,2192.2682192802,0.034062,0.208252,154.791,3.8913,0.1618,0.042
2.1459999999998747,0.0107937,1.1534,0.03428,0.0527936837,0.0010872774,0.0,7.0276,0.4931,0.1754,0.4725,2.8454,6565.7515,4940.3355343143,1.0,280.1824,4403.0608792878,2192.268219291,0.034062,0.208252,154.7917,3.8912,0.1617,0.042
2.1469999999998746,0.0107939,1.1535,0.03428,0.0527939427,0.001087218,0.0,7.0276,0.4931,0.1754,0.4725,2.8454,6565.7515,4940.3355343686,1.0,280.1824,4403.0608793366,2192.2682193017,0.034062,0.208253,154.7925,3.8911,0.1617,0.042
2.1479999999998745,0.0107942,1.1536,0.03428,0.0527942017,0.0010871587,0.0,7.0277,0.4932,0.1754,0.4725,2.8454,6565.7515,4940.3355344229,1.0,280.1824,4403.0608793855,2192.2682193125,0.034062,0.208253,154.7932,3.891,0.1616,0.042
2.1489999999998743,0.0107945,1.1536,0.03428,0.0527944606,0.0010870995,0.0,7.0277,0.4932,0.1754,0.4725,2.8454,6565.7515,4940.3355344772,1.0,280.1824,4403.0608794344,2192.2682193233,0.034062,0.208254,154.794,3.8909,0.1616,0.042
2.1499999999998742,0.0107947,1.1537,0.03428,0.0527947195,0.0010870402,0.0,7.0277,0.4932,0.1754,0.4725,2.8454,6565.7515,4940.3355345315,1.0,280.1824,4403.0608794833,2192.268219334,0.034063,0.208254,154.7947,3.8908,0.1616,0.042
2.150999999999874,0.010795,1.1538,0.03428,0.0527949784,0.0010869809,0.0,7.0278,0.4932,0.1754,0.4725,2.8454,6565.7515,4940.3355345858,1.0,280.1824,4403.0608795322,2192.2682193448,0.034063,0.208255,154.7955,3.8907,0.1615,0.042
2.151999999999874,0.0107952,1.1538,0.03428,0.0527952373,0.0010869216,0.0,7.0278,0.4932,0.1754,0.4725,2.8454,6565.7515,4940.33553464,1.0,280.1824,4403.060879581,2192.2682193555,0.034063,0.208255,154.7963,3.8906,0.1615,0.042
2.152999999999874,0.0107955,1.1539,0.03428,0.0527954961,0.0010868624,0.0,7.0278,0.4932,0.1754,0.4725,2.8454,6565.7515,4940.3355346943,1.0,280.1824,4403.0608796299,2192.2682193663,0.034063,0.208256,154.797,3.8905,0.1614,0.042
2.153999999999874,0.0107958,1.154,0.03427,0.052795755,0.0010868031,0.0,7.0279,0.4932,0.1754,0.4725,2.8454,6565.7515,4940.3355347486,1.0,280.1824,4403.0608796788,2192.2682193771,0.034063,0.208256,154.7978,3.8904,0.1614,0.042
2.1549999999998737,0.010796,1.154,0.03427,0.0527960138,0.0010867439,0.0,7.0279,0.4932,0.1754,0.4725,2.8454,6565.7515,4940.3355348028,1.0,280.1824,4403.0608797276,2192.2682193878,0.034063,0.208257,154.7985,3.8903,0.1613,0.042
2.1559999999998736,0.0107963,1.1541,0.03427,0.0527962726,0.0010866847,0.0,7.028,0.4932,0.1754,0.4725,2.8454,6565.7515,4940.3355348571,1.0,280.1824,4403.0608797765,2192.2682193986,0.034064,0.208257,154.7993,3.8902,0.1613,0.042
2.1569999999998735,0.0107965,1.1542,0.03427,0.0527965314,0.0010866255,0.0,7.028,0.4932,0.1754,0.4725,2.8454,6565.7515,4940.3355349113,1.0,280.1824,4403.0608798254,2192.2682194093,0.034064,0.208258,154.8001,3.8901,0.1613,0.042
2.1579999999998734,0.0107968,1.1542,0.03427,0.0527967901,0.0010865662,0.0,7.028,0.4932,0.1754,0.4725,2.8454,6565.7515,4940.3355349656,1.0,280.1824,4403.0608798742,2192.2682194201,0.034064,0.208258,154.8008,3.89,0.1612,0.042
2.1589999999998732,0.010797,1.1543,0.03427,0.0527970489,0.001086507,0.0,7.0281,0.4932,0.1754,0.4725,2.8454,6565.7515,4940.3355350199,1.0,280.1824,4403.0608799231,2192.2682194308,0.034064,0.208259,154.8016,3.89,0.1612,0.042
2.159999999999873,0.0107973,1.1544,0.03427,0.0527973076,0.0010864479,0.0,7.0281,0.4932,0.1754,0.4725,2.8454,6565.7515,4940.3355350741,1.0,280.1824,4403.0608799719,2192.2682194416,0.034064,0.208259,154.8023,3.8899,0.1611,0.042
2.160999999999873,0.0107976,1.1544,0.03427,0.0527975663,0.0010863887,0.0,7.0281,0.4932,0.1754,0.4725,2.8454,6565.7515,4940.3355351283,1.0,280.1824,4403.0608800208,2192.2682194523,0.034064,0.20826,154.8031,3.8898,0.1611,0.042
2.161999999999873,0.0107978,1.1545,0.03426,0.052797825,0.0010863295,0.0,7.0282,0.4932,0.1754,0.4725,2.8454,6565.7515,4940.3355351826,1.0,280.1824,4403.0608800696,2192.2682194631,0.034065,0.20826,154.8038,3.8897,0.1611,0.042
2.162999999999873,0.0107981,1.1546,0.03426,0.0527980837,0.0010862703,0.0,7.0282,0.4932,0.1754,0.4725,2.8454,6565.7515,4940.3355352368,1.0,280.1824,4403.0608801184,2192.2682194738,0.034065,0.208261,154.8046,3.8896,0.161,0.042
2.1639999999998727,0.0107983,1.1547,0.03426,0.0527983424,0.0010862112,0.0,7.0282,0.4932,0.1754,0.4726,2.8454,6565.7515,4940.335535291,1.0,280.1824,4403.0608801673,2192.2682194846,0.034065,0.208261,154.8054,3.8895,0.161,0.042
2.1649999999998726,0.0107986,1.1547,0.03426,0.052798601,0.001086152,0.0,7.0283,0.4932,0.1754,0.4726,2.8454,6565.7515,4940.3355353453,1.0,280.1824,4403.0608802161,2192.2682194953,0.034065,0.208262,154.8061,3.8894,0.1609,0.042
2.1659999999998725,0.0107989,1.1548,0.03426,0.0527988597,0.0010860929,0.0,7.0283,0.4932,0.1754,0.4726,2.8454,6565.7515,4940.3355353995,1.0,280.1824,4403.0608802649,2192.2682195061,0.034065,0.208262,154.8069,3.8893,0.1609,0.042
2.1669999999998724,0.0107991,1.1549,0.03426,0.0527991183,0.0010860338,0.0,7.0283,0.4932,0.1754,0.4726,2.8454,6565.7515,4940.3355354537,1.0,280.1824,4403.0608803138,2192.2682195168,0.034065,0.208263,154.8076,3.8892,0.1608,0.042
2.1679999999998723,0.0107994,1.1549,0.03426,0.0527993769,0.0010859746,0.0,7.0284,0.4932,0.1754,0.4726,2.8454,6565.7515,4940.3355355079,1.0,280.1824,4403.0608803626,2192.2682195276,0.034066,0.208263,154.8084,3.8891,0.1608,0.042
2.168999999999872,0.0107996,1.155,0.03426,0.0527996355,0.0010859155,0.0,7.0284,0.4932,0.1754,0.4726,2.8454,6565.7515,4940.3355355622,1.0,280.1824,4403.0608804114,2192.2682195383,0.034066,0.208264,154.8091,3.889,0.1608,0.042
2.169999999999872,0.0107999,1.1551,0.03425,0.052799894,0.0010858564,0.0,7.0284,0.4932,0.1754,0.4726,2.8454,6565.7515,4940.3355356164,1.0,280.1824,4403.0608804602,2192.2682195491,0.034066,0.208265,154.8099,3.8889,0.1607,0.042
2.170999999999872,0.0108002,1.1551,0.03425,0.0528001526,0.0010857973,0.0,7.0285,0.4932,0.1754,0.4726,2.8454,6565.7515,4940.3355356706,1.0,280.1824,4403.060880509,2192.2682195598,0.034066,0.208265,154.8107,3.8888,0.1607,0.042
2.171999999999872,0.0108004,1.1552,0.03425,0.0528004111,0.0010857383,0.0,7.0285,0.4932,0.1754,0.4726,2.8454,6565.7515,4940.3355357248,1.0,280.1824,4403.0608805579,2192.2682195705,0.034066,0.208266,154.8114,3.8887,0.1606,0.042
2.1729999999998717,0.0108007,1.1553,0.03425,0.0528006696,0.0010856792,0.0,7.0285,0.4932,0.1754,0.4726,2.8454,6565.7515,4940.335535779,1.0,280.1824,4403.0608806067,2192.2682195813,0.034066,0.208266,154.8122,3.8886,0.1606,0.042
2.1739999999998716,0.0108009,1.1553,0.03425,0.0528009281,0.0010856201,0.0,7.0286,0.4932,0.1754,0.4726,2.8454,6565.7515,4940.3355358332,1.0,280.1824,4403.0608806555,2192.268219592,0.034067,0.208267,154.8129,3.8886,0.1605,0.042
2.1749999999998715,0.0108012,1.1554,0.03425,0.0528011865,0.0010855611,0.0,7.0286,0.4932,0.1754,0.4726,2.8454,6565.7515,4940.3355358874,1.0,280.1824,4403.0608807043,2192.2682196028,0.034067,0.208267,154.8137,3.8885,0.1605,0.042
2.1759999999998714,0.0108014,1.1555,0.03425,0.052801445,0.001085502,0.0,7.0286,0.4932,0.1754,0.4726,2.8454,6565.7515,4940.3355359416,1.0,280.1824,4403.0608807531,2192.2682196135,0.034067,0.208268,154.8144,3.8884,0.1605,0.042
2.1769999999998713,0.0108017,1.1555,0.03425,0.0528017034,0.001085443,0.0,7.0287,0.4932,0.1754,0.4726,2.8454,6565.7515,4940.3355359957,1.0,280.1824,4403.0608808019,2192.2682196243,0.034067,0.208268,154.8152,3.8883,0.1604,0.042
2.177999999999871,0.010802,1.1556,0.03424,0.0528019619,0.0010853839,0.0,7.0287,0.4932,0.1754,0.4726,2.8454,6565.7515,4940.3355360499,1.0,280.1824,4403.0608808507,2192.268219635,0.034067,0.208269,154.816,3.8882,0.1604,0.042
2.178999999999871,0.0108022,1.1557,0.03424,0.0528022203,0.0010853249,0.0,7.0287,0.4932,0.1754,0.4726,2.8454,6565.7515,4940.3355361041,1.0,280.1824,4403.0608808994,2192.2682196457,0.034067,0.208269,154.8167,3.8881,0.1603,0.042
2.179999999999871,0.0108025,1.1558,0.03424,0.0528024786,0.0010852659,0.0,7.0288,0.4932,0.1754,0.4726,2.8454,6565.7515,4940.3355361583,1.0,280.1824,4403.0608809482,2192.2682196565,0.034068,0.20827,154.8175,3.888,0.1603,0.042
2.180999999999871,0.0108027,1.1558,0.03424,0.052802737,0.0010852069,0.0,7.0288,0.4932,0.1754,0.4726,2.8454,6565.7515,4940.3355362125,1.0,280.1824,4403.060880997,2192.2682196672,0.034068,0.20827,154.8182,3.8879,0.1603,0.042
2.1819999999998707,0.010803,1.1559,0.03424,0.0528029954,0.0010851479,0.0,7.0288,0.4932,0.1754,0.4726,2.8454,6565.7515,4940.3355362666,1.0,280.1824,4403.0608810458,2192.268219678,0.034068,0.208271,154.819,3.8878,0.1602,0.042
2.1829999999998706,0.0108033,1.156,0.03424,0.0528032537,0.0010850889,0.0,7.0289,0.4932,0.1754,0.4726,2.8454,6565.7515,4940.3355363208,1.0,280.1824,4403.0608810946,2192.2682196887,0.034068,0.208271,154.8197,3.8877,0.1602,0.042
2.1839999999998705,0.0108035,1.156,0.03424,0.052803512,0.0010850299,0.0,7.0289,0.4932,0.1754,0.4726,2.8454,6565.7515,4940.335536375,1.0,280.1824,4403.0608811433,2192.2682196994,0.034068,0.208272,154.8205,3.8876,0.1601,0.042
2.1849999999998704,0.0108038,1.1561,0.03424,0.0528037703,0.001084971,0.0,7.0289,0.4932,0.1754,0.4726,2.8454,6565.7515,4940.3355364291,1.0,280.1824,4403.0608811921,2192.2682197102,0.034068,0.208272,154.8213,3.8875,0.1601,0.042
2.1859999999998703,0.010804,1.1562,0.03424,0.0528040286,0.001084912,0.0,7.029,0.4932,0.1754,0.4726,2.8454,6565.7515,4940.3355364833,1.0,280.1824,4403.0608812409,2192.2682197209,0.034069,0.208273,154.822,3.8874,0.16,0.042
2.18699999999987,0.0108043,1.1562,0.03423,0.0528042868,0.0010848531,0.0,7.029,0.4932,0.1754,0.4726,2.8454,6565.7515,4940.3355365374,1.0,280.1824,4403.0608812897,2192.2682197316,0.034069,0.208273,154.8228,3.8873,0.16,0.042
2.18799999999987,0.0108045,1.1563,0.03423,0.0528045451,0.0010847941,0.0,7.0291,0.4932,0.1754,0.4726,2.8454,6565.7515,4940.3355365916,1.0,280.1824,4403.0608813384,2192.2682197424,0.034069,0.208274,154.8235,3.8873,0.16,0.042
2.18899999999987,0.0108048,1.1564,0.03423,0.0528048033,0.0010847352,0.0,7.0291,0.4932,0.1754,0.4726,2.8454,6565.7515,4940.3355366457,1.0,280.1824,4403.0608813872,2192.2682197531,0.034069,0.208274,154.8243,3.8872,0.1599,0.042
2.18999999999987,0.0108051,1.1564,0.03423,0.0528050615,0.0010846763,0.0,7.0291,0.4932,0.1754,0.4726,2.8454,6565.7515,4940.3355366999,1.0,280.1824,4403.0608814359,2192.2682197638,0.034069,0.208275,154.825,3.8871,0.1599,0.042
2.1909999999998697,0.0108053,1.1565,0.03423,0.0528053197,0.0010846173,0.0,7.0292,0.4932,0.1754,0.4726,2.8454,6565.7515,4940.335536754,1.0,280.1824,4403.0608814847,2192.2682197746,0.034069,0.208275,154.8258,3.887,0.1598,0.042
2.1919999999998696,0.0108056,1.1566,0.03423,0.0528055779,0.0010845584,0.0,7.0292,0.4932,0.1754,0.4726,2.8454,6565.7515,4940.3355368082,1.0,280.1824,4403.0608815334,2192.2682197853,0.03407,0.208276,154.8265,3.8869,0.1598,0.042
2.1929999999998695,0.0108058,1.1566,0.03423,0.052805836,0.0010844995,0.0,7.0292,0.4932,0.1754,0.4726,2.8454,6565.7515,4940.3355368623,1.0,280.1824,4403.0608815822,2192.268219796,0.03407,0.208276,154.8273,3.8868,0.1598,0.042
2.1939999999998694,0.0108061,1.1567,0.03423,0.0528060942,0.0010844407,0.0,7.0293,0.4932,0.1754,0.4726,2.8454,6565.7515,4940.3355369164,1.0,280.1824,4403.0608816309,2192.2682198067,0.03407,0.208277,154.8281,3.8867,0.1597,0.042
2.1949999999998693,0.0108064,1.1568,0.03422,0.0528063523,0.0010843818,0.0,7.0293,0.4932,0.1754,0.4726,2.8454,6565.7515,4940.3355369705,1.0,280.1824,4403.0608816797,2192.2682198175,0.03407,0.208277,154.8288,3.8866,0.1597,0.042
2.195999999999869,0.0108066,1.1568,0.03422,0.0528066104,0.0010843229,0.0,7.0293,0.4932,0.1754,0.4726,2.8454,6565.7515,4940.3355370247,1.0,280.1824,4403.0608817284,2192.2682198282,0.03407,0.208278,154.8296,3.8865,0.1596,0.042
2.196999999999869,0.0108069,1.1569,0.03422,0.0528068685,0.001084264,0.0,7.0294,0.4932,0.1754,0.4726,2.8454,6565.7515,4940.3355370788,1.0,280.1824,4403.0608817771,2192.2682198389,0.03407,0.208278,154.8303,3.8864,0.1596,0.042
2.197999999999869,0.0108071,1.157,0.03422,0.0528071266,0.0010842052,0.0,7.0294,0.4932,0.1754,0.4726,2.8454,6565.7515,4940.3355371329,1.0,280.1824,4403.0608818259,2192.2682198497,0.034071,0.208279,154.8311,3.8863,0.1595,0.042
2.198999999999869,0.0108074,1.1571,0.03422,0.0528073846,0.0010841463,0.0,7.0294,0.4932,0.1754,0.4726,2.8454,6565.7515,4940.335537187,1.0,280.1824,4403.0608818746,2192.2682198604,0.034071,0.208279,154.8318,3.8862,0.1595,0.042
2.1999999999998687,0.0108076,1.1571,0.03422,0.0528076426,0.0010840875,0.0,7.0295,0.4932,0.1754,0.4726,2.8454,6565.7515,4940.3355372411,1.0,280.1824,4403.0608819233,2192.2682198711,0.034071,0.20828,154.8326,3.8861,0.1595,0.042
2.2009999999998686,0.0108079,1.1572,0.03422,0.0528079007,0.0010840287,0.0,7.0295,0.4932,0.1754,0.4726,2.8454,6565.7515,4940.3355372952,1.0,280.1824,4403.060881972,2192.2682198818,0.034071,0.20828,154.8333,3.886,0.1594,0.042
2.2019999999998685,0.0108082,1.1573,0.03422,0.0528081587,0.0010839699,0.0,7.0295,0.4932,0.1754,0.4726,2.8454,6565.7515,4940.3355373493,1.0,280.1824,4403.0608820208,2192.2682198926,0.034071,0.208281,154.8341,3.886,0.1594,0.042
2.2029999999998684,0.0108084,1.1573,0.03421,0.0528084166,0.0010839111,0.0,7.0296,0.4932,0.1754,0.4726,2.8454,6565.7515,4940.3355374034,1.0,280.1824,4403.0608820695,2192.2682199033,0.034071,0.208281,154.8349,3.8859,0.1593,0.042
2.2039999999998683,0.0108087,1.1574,0.03421,0.0528086746,0.0010838523,0.0,7.0296,0.4932,0.1754,0.4726,2.8454,6565.7515,4940.3355374575,1.0,280.1824,4403.0608821182,2192.268219914,0.034072,0.208282,154.8356,3.8858,0.1593,0.042
2.204999999999868,0.0108089,1.1575,0.03421,0.0528089326,0.0010837935,0.0,7.0296,0.4932,0.1754,0.4726,2.8454,6565.7515,4940.3355375116,1.0,280.1824,4403.0608821669,2192.2682199247,0.034072,0.208282,154.8364,3.8857,0.1592,0.042
2.205999999999868,0.0108092,1.1575,0.03421,0.0528091905,0.0010837347,0.0,7.0297,0.4932,0.1754,0.4726,2.8454,6565.7515,4940.3355375657,1.0,280.1824,4403.0608822156,2192.2682199354,0.034072,0.208283,154.8371,3.8856,0.1592,0.042
2.206999999999868,0.0108094,1.1576,0.03421,0.0528094484,0.0010836759,0.0,7.0297,0.4932,0.1754,0.4726,2.8454,6565.7515,4940.3355376198,1.0,280.1824,4403.0608822643,2192.2682199462,0.034072,0.208283,154.8379,3.8855,0.1592,0.042
2.207999999999868,0.0108097,1.1577,0.03421,0.0528097063,0.0010836172,0.0,7.0297,0.4932,0.1754,0.4726,2.8454,6565.7515,4940.3355376739,1.0,280.1824,4403.060882313,2192.2682199569,0.034072,0.208284,154.8386,3.8854,0.1591,0.042
2.2089999999998677,0.01081,1.1577,0.03421,0.0528099642,0.0010835584,0.0,7.0298,0.4932,0.1754,0.4726,2.8454,6565.7515,4940.335537728,1.0,280.1824,4403.0608823617,2192.2682199676,0.034072,0.208284,154.8394,3.8853,0.1591,0.042
2.2099999999998676,0.0108102,1.1578,0.03421,0.052810222,0.0010834996,0.0,7.0298,0.4932,0.1754,0.4726,2.8454,6565.7515,4940.335537782,1.0,280.1824,4403.0608824104,2192.2682199783,0.034073,0.208285,154.8401,3.8852,0.159,0.042
2.2109999999998675,0.0108105,1.1579,0.0342,0.0528104799,0.0010834409,0.0,7.0298,0.4932,0.1754,0.4726,2.8454,6565.7515,4940.3355378361,1.0,280.1824,4403.0608824591,2192.268219989,0.034073,0.208285,154.8409,3.8851,0.159,0.042
2.2119999999998674,0.0108107,1.1579,0.0342,0.0528107377,0.0010833822,0.0,7.0299,0.4932,0.1754,0.4726,2.8454,6565.7515,4940.3355378902,1.0,280.1824,4403.0608825078,2192.2682199998,0.034073,0.208286,154.8417,3.885,0.159,0.042
2.2129999999998673,0.010811,1.158,0.0342,0.0528109955,0.0010833235,0.0,7.0299,0.4932,0.1754,0.4726,2.8454,6565.7515,4940.3355379442,1.0,280.1824,4403.0608825565,2192.2682200105,0.034073,0.208286,154.8424,3.8849,0.1589,0.042
2.213999999999867,0.0108113,1.1581,0.0342,0.0528112533,0.0010832648,0.0,7.0299,0.4932,0.1754,0.4726,2.8454,6565.7515,4940.3355379983,1.0,280.1824,4403.0608826052,2192.2682200212,0.034073,0.208287,154.8432,3.8848,0.1589,0.042
2.214999999999867,0.0108115,1.1581,0.0342,0.0528115111,0.001083206,0.0,7.03,0.4932,0.1754,0.4726,2.8454,6565.7515,4940.3355380524,1.0,280.1824,4403.0608826538,2192.2682200319,0.034073,0.208287,154.8439,3.8847,0.1588,0.042
2.215999999999867,0.0108118,1.1582,0.0342,0.0528117688,0.0010831474,0.0,7.03,0.4932,0.1754,0.4726,2.8454,6565.7515,4940.3355381064,1.0,280.1824,4403.0608827025,2192.2682200426,0.034074,0.208288,154.8447,3.8847,0.1588,0.042
2.216999999999867,0.010812,1.1583,0.0342,0.0528120266,0.0010830887,0.0,7.03,0.4932,0.1754,0.4726,2.8454,6565.7515,4940.3355381605,1.0,280.1824,4403.0608827512,2192.2682200533,0.034074,0.208288,154.8454,3.8846,0.1587,0.042
2.2179999999998667,0.0108123,1.1584,0.0342,0.0528122843,0.00108303,0.0,7.0301,0.4932,0.1754,0.4726,2.8454,6565.7515,4940.3355382145,1.0,280.1824,4403.0608827999,2192.268220064,0.034074,0.208289,154.8462,3.8845,0.1587,0.042
2.2189999999998666,0.0108125,1.1584,0.0342,0.052812542,0.0010829713,0.0,7.0301,0.4932,0.1754,0.4726,2.8454,6565.7515,4940.3355382686,1.0,280.1824,4403.0608828485,2192.2682200748,0.034074,0.208289,154.8469,3.8844,0.1587,0.042
2.2199999999998665,0.0108128,1.1585,0.03419,0.0528127997,0.0010829127,0.0,7.0302,0.4932,0.1754,0.4726,2.8454,6565.7515,4940.3355383226,1.0,280.1824,4403.0608828972,2192.2682200855,0.034074,0.20829,154.8477,3.8843,0.1586,0.042
2.2209999999998664,0.0108131,1.1586,0.03419,0.0528130573,0.001082854,0.0,7.0302,0.4932,0.1754,0.4726,2.8454,6565.7515,4940.3355383766,1.0,280.1824,4403.0608829459,2192.2682200962,0.034074,0.20829,154.8485,3.8842,0.1586,0.042
2.2219999999998663,0.0108133,1.1586,0.03419,0.052813315,0.0010827954,0.0,7.0302,0.4932,0.1754,0.4726,2.8454,6565.7515,4940.3355384307,1.0,280.1824,4403.0608829945,2192.2682201069,0.034075,0.208291,154.8492,3.8841,0.1585,0.042
2.222999999999866,0.0108136,1.1587,0.03419,0.0528135726,0.0010827367,0.0,7.0303,0.4932,0.1754,0.4726,2.8454,6565.7515,4940.3355384847,1.0,280.1824,4403.0608830432,2192.2682201176,0.034075,0.208291,154.85,3.884,0.1585,0.042
2.223999999999866,0.0108138,1.1588,0.03419,0.0528138302,0.0010826781,0.0,7.0303,0.4932,0.1754,0.4726,2.8454,6565.7515,4940.3355385387,1.0,280.1824,4403.0608830918,2192.2682201283,0.034075,0.208292,154.8507,3.8839,0.1584,0.042
2.224999999999866,0.0108141,1.1588,0.03419,0.0528140878,0.0010826195,0.0,7.0303,0.4932,0.1754,0.4726,2.8454,6565.7515,4940.3355385928,1.0,280.1824,4403.0608831405,2192.268220139,0.034075,0.208293,154.8515,3.8838,0.1584,0.042
2.225999999999866,0.0108143,1.1589,0.03419,0.0528143454,0.0010825609,0.0,7.0304,0.4932,0.1754,0.4726,2.8454,6565.7515,4940.3355386468,1.0,280.1824,4403.0608831891,2192.2682201497,0.034075,0.208293,154.8522,3.8837,0.1584,0.042
2.2269999999998658,0.0108146,1.159,0.03419,0.052814603,0.0010825023,0.0,7.0304,0.4932,0.1754,0.4726,2.8454,6565.7515,4940.3355387008,1.0,280.1824,4403.0608832378,2192.2682201604,0.034075,0.208294,154.853,3.8836,0.1583,0.042
2.2279999999998656,0.0108149,1.159,0.03418,0.0528148605,0.0010824437,0.0,7.0304,0.4932,0.1754,0.4726,2.8454,6565.7515,4940.3355387548,1.0,280.1824,4403.0608832864,2192.2682201711,0.034076,0.208294,154.8537,3.8835,0.1583,0.042
2.2289999999998655,0.0108151,1.1591,0.03418,0.0528151181,0.0010823851,0.0,7.0305,0.4932,0.1754,0.4726,2.8454,6565.7515,4940.3355388088,1.0,280.1824,4403.060883335,2192.2682201818,0.034076,0.208295,154.8545,3.8835,0.1582,0.042
2.2299999999998654,0.0108154,1.1592,0.03418,0.0528153756,0.0010823266,0.0,7.0305,0.4932,0.1754,0.4726,2.8454,6565.7515,4940.3355388628,1.0,280.1824,4403.0608833837,2192.2682201925,0.034076,0.208295,154.8552,3.8834,0.1582,0.042
2.2309999999998653,0.0108156,1.1592,0.03418,0.0528156331,0.001082268,0.0,7.0305,0.4933,0.1754,0.4726,2.8454,6565.7515,4940.3355389168,1.0,280.1824,4403.0608834323,2192.2682202033,0.034076,0.208296,154.856,3.8833,0.1582,0.042
2.231999999999865,0.0108159,1.1593,0.03418,0.0528158905,0.0010822095,0.0,7.0306,0.4933,0.1754,0.4726,2.8454,6565.7515,4940.3355389708,1.0,280.1824,4403.0608834809,2192.268220214,0.034076,0.208296,154.8568,3.8832,0.1581,0.042
2.232999999999865,0.0108161,1.1594,0.03418,0.052816148,0.0010821509,0.0,7.0306,0.4933,0.1754,0.4726,2.8454,6565.7515,4940.3355390248,1.0,280.1824,4403.0608835296,2192.2682202247,0.034076,0.208297,154.8575,3.8831,0.1581,0.042
2.233999999999865,0.0108164,1.1594,0.03418,0.0528164054,0.0010820924,0.0,7.0306,0.4933,0.1754,0.4726,2.8454,6565.7515,4940.3355390788,1.0,280.1824,4403.0608835782,2192.2682202354,0.034077,0.208297,154.8583,3.883,0.158,0.042
2.234999999999865,0.0108167,1.1595,0.03418,0.0528166629,0.0010820339,0.0,7.0307,0.4933,0.1754,0.4726,2.8454,6565.7515,4940.3355391328,1.0,280.1824,4403.0608836268,2192.2682202461,0.034077,0.208298,154.859,3.8829,0.158,0.042
