time (second),average fuel mass flow rate (kilogram / second),average port diameter (inch),average regression rate (inch / second),average total mass flow rate (kilogram / second),average total mass flux (kilogram / inch ** 2 / second),inlet mach,inlet velocity (mph),nozzle exit area (inch ** 2),nozzle exit diameter (inch),nozzle exit mach,nozzle exit velocity (mph),nozzle naught temp (degF),nozzle nozzle diffuser length (inch),nozzle star mach,nozzle star pressure (pound_force_per_square_inch),nozzle star temp (degF),nozzle star velocity (mph),nozzle throat area (inch ** 2),nozzle throat diameter (inch),nozzle thrust (newton),oxi fuel ratio,oxidiser mass (kilogram),oxidiser mass flow rate (kilogram / second)
9.229999999999848,0.009272,1.4729,0.02307,0.037,0.0006,0.0,4.8816,0.1218,0.3938,2.8454,6565.7515,4940.3327,0.411,1.0,280.1824,4403.0583,2192.2677,0.0237,0.1736,107.5579,2.9551,0.0678,0.0274
9.239999999999847,0.0092732,1.4734,0.02306,0.037,0.0006,0.0,4.8817,0.1218,0.3938,2.8454,6565.7515,4940.3327,0.411,1.0,280.1824,4403.0583,2192.2677,0.0237,0.1736,107.5614,2.9548,0.0675,0.0274
9.249999999999847,0.0092744,1.4738,0.02306,0.037,0.0006,0.0,4.8819,0.1218,0.3938,2.8454,6565.7515,4940.3327,0.411,1.0,280.1824,4403.0583,2192.2677,0.0237,0.1736,107.565,2.9544,0.0672,0.0274
9.259999999999847,0.0092756,1.4743,0.02306,0.037,0.0006,0.0,4.8821,0.1218,0.3938,2.8454,6565.7515,4940.3327,0.411,1.0,280.1824,4403.0583,2192.2677,0.0237,0.1736,107.5685,2.954,0.067,0.0274
9.269999999999847,0.0092768,1.4748,0.02305,0.037,0.0006,0.0,4.8822,0.1218,0.3939,2.8454,6565.7515,4940.3327,0.411,1.0,280.1824,4403.0583,2192.2677,0.0237,0.1736,107.5721,2.9536,0.0667,0.0274
9.279999999999847,0.009278,1.4752,0.02305,0.037,0.0006,0.0,4.8824,0.1218,0.3939,2.8454,6565.7515,4940.3327,0.411,1.0,280.1824,4403.0583,2192.2677,0.0237,0.1736,107.5756,2.9532,0.0664,0.0274
9.289999999999846,0.0092793,1.4757,0.02304,0.037,0.0006,0.0,4.8825,0.1218,0.3939,2.8454,6565.7515,4940.3327,0.4111,1.0,280.1824,4403.0583,2192.2677,0.0237,0.1736,107.5792,2.9528,0.0661,0.0274
9.299999999999846,0.0092805,1.4761,0.02304,0.037,0.0006,0.0,4.8827,0.1218,0.3939,2.8454,6565.7515,4940.3327,0.4111,1.0,280.1824,4403.0583,2192.2677,0.0237,0.1736,107.5827,2.9524,0.0659,0.0274
9.309999999999846,0.0092817,1.4766,0.02303,0.037,0.0006,0.0,4.8829,0.1218,0.3939,2.8454,6565.7515,4940.3327,0.4111,1.0,280.1824,4403.0583,2192.2677,0.0237,0.1736,107.5863,2.9521,0.0656,0.0274
9.319999999999846,0.0092829,1.4771,0.02303,0.037,0.0006,0.0,4.883,0.1219,0.3939,2.8454,6565.7515,4940.3327,0.4111,1.0,280.1824,4403.0583,2192.2677,0.0237,0.1736,107.5898,2.9517,0.0653,0.0274
9.329999999999846,0.0092841,1.4775,0.02303,0.037,0.0006,0.0,4.8832,0.1219,0.3939,2.8454,6565.7515,4940.3327,0.4111,1.0,280.1824,4403.0583,2192.2677,0.0237,0.1736,107.5934,2.9513,0.065,0.0274
9.339999999999845,0.0092853,1.478,0.02302,0.037,0.0006,0.0,4.8833,0.1219,0.3939,2.8454,6565.7515,4940.3327,0.4111,1.0,280.1824,4403.0583,2192.2677,0.0237,0.1736,107.5969,2.9509,0.0648,0.0274
9.349999999999845,0.0092865,1.4785,0.02302,0.037,0.0006,0.0,4.8835,0.1219,0.3939,2.8454,6565.7515,4940.3327,0.4111,1.0,280.1824,4403.0583,2192.2677,0.0237,0.1736,107.6005,2.9505,0.0645,0.0274
9.359999999999845,0.0092877,1.4789,0.02301,0.037,0.0006,0.0,4.8837,0.1219,0.3939,2.8454,6565.7515,4940.3327,0.4111,1.0,280.1824,4403.0583,2192.2677,0.0237,0.1736,107.604,2.9501,0.0642,0.0274
9.369999999999845,0.0092889,1.4794,0.02301,0.037,0.0006,0.0,4.8838,0.1219,0.3939,2.8454,6565.7515,4940.3327,0.4111,1.0,280.1824,4403.0583,2192.2677,0.0237,0.1736,107.6076,2.9497,0.0639,0.0274
9.379999999999844,0.0092901,1.4798,0.02301,0.037,0.0006,0.0,4.884,0.1219,0.3939,2.8454,6565.7515,4940.3327,0.4111,1.0,280.1824,4403.0583,2192.2677,0.0237,0.1736,107.6111,2.9494,0.0637,0.0274
9.389999999999844,0.0092914,1.4803,0.023,0.037,0.0006,0.0,4.8842,0.1219,0.3939,2.8454,6565.7515,4940.3327,0.4111,1.0,280.1824,4403.0583,2192.2677,0.0237,0.1736,107.6146,2.949,0.0634,0.0274
9.399999999999844,0.0092926,1.4808,0.023,0.037,0.0006,0.0,4.8843,0.1219,0.3939,2.8454,6565.7515,4940.3327,0.4111,1.0,280.1824,4403.0583,2192.2677,0.0237,0.1736,107.6182,2.9486,0.0631,0.0274
9.409999999999844,0.0092938,1.4812,0.02299,0.037,0.0006,0.0,4.8845,0.1219,0.3939,2.8454,6565.7515,4940.3327,0.4111,1.0,280.1824,4403.0583,2192.2677,0.0237,0.1736,107.6217,2.9482,0.0628,0.0274
9.419999999999844,0.009295,1.4817,0.02299,0.037,0.0006,0.0,4.8846,0.1219,0.394,2.8454,6565.7515,4940.3327,0.4111,1.0,280.1824,4403.0583,2192.2677,0.0237,0.1736,107.6252,2.9478,0.0626,0.0274
9.429999999999843,0.0092962,1.4821,0.02298,0.037,0.0006,0.0,4.8848,0.1219,0.394,2.8454,6565.7515,4940.3327,0.4111,1.0,280.1824,4403.0583,2192.2677,0.0237,0.1736,107.6288,2.9474,0.0623,0.0274
9.439999999999843,0.0092974,1.4826,0.02298,0.037,0.0006,0.0,4.885,0.1219,0.394,2.8454,6565.7515,4940.3327,0.4112,1.0,280.1824,4403.0583,2192.2677,0.0237,0.1736,107.6323,2.9471,0.062,0.0274
9.449999999999843,0.0092986,1.4831,0.02298,0.037,0.0006,0.0,4.8851,0.1219,0.394,2.8454,6565.7515,4940.3327,0.4112,1.0,280.1824,4403.0583,2192.2677,0.0237,0.1736,107.6358,2.9467,0.0618,0.0274
9.459999999999843,0.0092998,1.4835,0.02297,0.037,0.0006,0.0,4.8853,0.1219,0.394,2.8454,6565.7515,4940.3327,0.4112,1.0,280.1824,4403.0583,2192.2677,0.0237,0.1736,107.6394,2.9463,0.0615,0.0274
9.469999999999843,0.009301,1.484,0.02297,0.037,0.0006,0.0,4.8854,0.1219,0.394,2.8454,6565.7515,4940.3327,0.4112,1.0,280.1824,4403.0583,2192.2677,0.0237,0.1736,107.6429,2.9459,0.0612,0.0274
9.479999999999842,0.0093022,1.4844,0.02296,0.037,0.0006,0.0,4.8856,0.1219,0.394,2.8454,6565.7515,4940.3327,0.4112,1.0,280.1824,4403.0583,2192.2677,0.0237,0.1736,107.6464,2.9455,0.0609,0.0274
9.489999999999842,0.0093034,1.4849,0.02296,0.037,0.0006,0.0,4.8858,0.1219,0.394,2.8454,6565.7515,4940.3327,0.4112,1.0,280.1824,4403.0583,2192.2677,0.0237,0.1736,107.65,2.9452,0.0607,0.0274
9.499999999999842,0.0093046,1.4853,0.02296,0.037,0.0006,0.0,4.8859,0.1219,0.394,2.8454,6565.7515,4940.3327,0.4112,1.0,280.1824,4403.0583,2192.2677,0.0237,0.1736,107.6535,2.9448,0.0604,0.0274
9.509999999999842,0.0093058,1.4858,0.02295,0.037,0.0006,0.0,4.8861,0.1219,0.394,2.8454,6565.7515,4940.3327,0.4112,1.0,280.1824,4403.0583,2192.2677,0.0237,0.1736,107.657,2.9444,0.0601,0.0274
9.519999999999841,0.009307,1.4863,0.02295,0.037,0.0006,0.0,4.8862,0.1219,0.394,2.8454,6565.7515,4940.3327,0.4112,1.0,280.1824,4403.0583,2192.2677,0.0237,0.1736,107.6605,2.944,0.0598,0.0274
9.529999999999841,0.0093082,1.4867,0.02294,0.037,0.0006,0.0,4.8864,0.1219,0.394,2.8454,6565.7515,4940.3327,0.4112,1.0,280.1824,4403.0583,2192.2677,0.0237,0.1737,107.6641,2.9436,0.0596,0.0274
9.539999999999841,0.0093094,1.4872,0.02294,0.037,0.0006,0.0,4.8866,0.1219,0.394,2.8454,6565.7515,4940.3327,0.4112,1.0,280.1824,4403.0583,2192.2677,0.0237,0.1737,107.6676,2.9433,0.0593,0.0274
9.54999999999984,0.0093106,1.4876,0.02293,0.037,0.0006,0.0,4.8867,0.1219,0.394,2.8454,6565.7515,4940.3327,0.4112,1.0,280.1824,4403.0583,2192.2677,0.0237,0.1737,107.6711,2.9429,0.059,0.0274
9.55999999999984,0.0093118,1.4881,0.02293,0.037,0.0006,0.0,4.8869,0.1219,0.394,2.8454,6565.7515,4940.3327,0.4112,1.0,280.1824,4403.0583,2192.2677,0.0237,0.1737,107.6746,2.9425,0.0587,0.0274
9.56999999999984,0.009313,1.4886,0.02293,0.037,0.0006,0.0,4.887,0.122,0.394,2.8454,6565.7515,4940.3327,0.4112,1.0,280.1824,4403.0583,2192.2677,0.0237,0.1737,107.6781,2.9421,0.0585,0.0274
9.57999999999984,0.0093142,1.489,0.02292,0.037,0.0006,0.0,4.8872,0.122,0.3941,2.8454,6565.7515,4940.3327,0.4112,1.0,280.1824,4403.0583,2192.2677,0.0237,0.1737,107.6817,2.9417,0.0582,0.0274
9.58999999999984,0.0093154,1.4895,0.02292,0.037,0.0006,0.0,4.8874,0.122,0.3941,2.8454,6565.7515,4940.3327,0.4113,1.0,280.1824,4403.0583,2192.2677,0.0237,0.1737,107.6852,2.9414,0.0579,0.0274
9.59999999999984,0.0093166,1.4899,0.02291,0.037,0.0006,0.0,4.8875,0.122,0.3941,2.8454,6565.7515,4940.3327,0.4113,1.0,280.1824,4403.0583,2192.2677,0.0237,0.1737,107.6887,2.941,0.0576,0.0274
9.60999999999984,0.0093178,1.4904,0.02291,0.037,0.0006,0.0,4.8877,0.122,0.3941,2.8454,6565.7515,4940.3327,0.4113,1.0,280.1824,4403.0583,2192.2677,0.0237,0.1737,107.6922,2.9406,0.0574,0.0274
9.61999999999984,0.009319,1.4909,0.02291,0.037,0.0006,0.0,4.8878,0.122,0.3941,2.8454,6565.7515,4940.3327,0.4113,1.0,280.1824,4403.0583,2192.2677,0.0237,0.1737,107.6957,2.9402,0.0571,0.0274
9.62999999999984,0.0093202,1.4913,0.0229,0.037,0.0006,0.0,4.888,0.122,0.3941,2.8454,6565.7515,4940.3327,0.4113,1.0,280.1824,4403.0583,2192.2677,0.0237,0.1737,107.6992,2.9398,0.0568,0.0274
9.639999999999839,0.0093214,1.4918,0.0229,0.037,0.0006,0.0,4.8882,0.122,0.3941,2.8454,6565.7515,4940.3327,0.4113,1.0,280.1824,4403.0583,2192.2677,0.0237,0.1737,107.7027,2.9395,0.0565,0.0274
9.649999999999839,0.0093226,1.4922,0.02289,0.037,0.0006,0.0,4.8883,0.122,0.3941,2.8454,6565.7515,4940.3327,0.4113,1.0,280.1824,4403.0583,2192.2677,0.0237,0.1737,107.7062,2.9391,0.0563,0.0274
9.659999999999838,0.0093238,1.4927,0.02289,0.037,0.0006,0.0,4.8885,0.122,0.3941,2.8454,6565.7515,4940.3327,0.4113,1.0,280.1824,4403.0583,2192.2677,0.0237,0.1737,107.7097,2.9387,0.056,0.0274
9.669999999999838,0.009325,1.4931,0.02289,0.037,0.0006,0.0,4.8886,0.122,0.3941,2.8454,6565.7515,4940.3327,0.4113,1.0,280.1824,4403.0583,2192.2677,0.0237,0.1737,107.7133,2.9383,0.0557,0.0274
9.679999999999838,0.0093262,1.4936,0.02288,0.037,0.0006,0.0,4.8888,0.122,0.3941,2.8454,6565.7515,4940.3327,0.4113,1.0,280.1824,4403.0583,2192.2677,0.0237,0.1737,107.7168,2.938,0.0555,0.0274
9.689999999999838,0.0093274,1.4941,0.02288,0.037,0.0006,0.0,4.8889,0.122,0.3941,2.8454,6565.7515,4940.3327,0.4113,1.0,280.1824,4403.0583,2192.2677,0.0237,0.1737,107.7203,2.9376,0.0552,0.0274
9.699999999999838,0.0093286,1.4945,0.02287,0.037,0.0006,0.0,4.8891,0.122,0.3941,2.8454,6565.7515,4940.3327,0.4113,1.0,280.1824,4403.0583,2192.2677,0.0237,0.1737,107.7238,2.9372,0.0549,0.0274
9.709999999999837,0.0093298,1.495,0.02287,0.037,0.0006,0.0,4.8893,0.122,0.3941,2.8454,6565.7515,4940.3327,0.4113,1.0,280.1824,4403.0583,2192.2677,0.0237,0.1737,107.7273,2.9368,0.0546,0.0274
9.719999999999837,0.009331,1.4954,0.02287,0.037,0.0006,0.0,4.8894,0.122,0.3941,2.8454,6565.7515,4940.3327,0.4113,1.0,280.1824,4403.0583,2192.2677,0.0237,0.1737,107.7308,2.9365,0.0544,0.0274
9.729999999999837,0.0093322,1.4959,0.02286,0.037,0.0006,0.0,4.8896,0.122,0.3942,2.8454,6565.7515,4940.3327,0.4113,1.0,280.1824,4403.0583,2192.2677,0.0237,0.1737,107.7343,2.9361,0.0541,0.0274
9.739999999999837,0.0093334,1.4963,0.02286,0.037,0.0006,0.0,4.8897,0.122,0.3942,2.8454,6565.7515,4940.3327,0.4114,1.0,280.1824,4403.0583,2192.2677,0.0237,0.1737,107.7378,2.9357,0.0538,0.0274
9.749999999999837,0.0093346,1.4968,0.02285,0.037,0.0006,0.0,4.8899,0.122,0.3942,2.8454,6565.7515,4940.3327,0.4114,1.0,280.1824,4403.0583,2192.2677,0.0237,0.1737,107.7413,2.9353,0.0535,0.0274
9.759999999999836,0.0093357,1.4973,0.02285,0.037,0.0006,0.0,4.8901,0.122,0.3942,2.8454,6565.7515,4940.3327,0.4114,1.0,280.1824,4403.0583,2192.2677,0.0237,0.1737,107.7447,2.935,0.0533,0.0274
9.769999999999836,0.0093369,1.4977,0.02284,0.037,0.0006,0.0,4.8902,0.122,0.3942,2.8454,6565.7515,4940.3327,0.4114,1.0,280.1824,4403.0583,2192.2677,0.0237,0.1737,107.7482,2.9346,0.053,0.0274
9.779999999999836,0.0093381,1.4982,0.02284,0.037,0.0006,0.0,4.8904,0.122,0.3942,2.8454,6565.7515,4940.3327,0.4114,1.0,280.1824,4403.0583,2192.2677,0.0237,0.1737,107.7517,2.9342,0.0527,0.0274
9.789999999999836,0.0093393,1.4986,0.02284,0.037,0.0006,0.0,4.8905,0.122,0.3942,2.8454,6565.7515,4940.3327,0.4114,1.0,280.1824,4403.0583,2192.2677,0.0237,0.1737,107.7552,2.9338,0.0524,0.0274
9.799999999999836,0.0093405,1.4991,0.02283,0.037,0.0006,0.0,4.8907,0.122,0.3942,2.8454,6565.7515,4940.3327,0.4114,1.0,280.1824,4403.0583,2192.2677,0.0237,0.1737,107.7587,2.9335,0.0522,0.0274
9.809999999999835,0.0093417,1.4995,0.02283,0.037,0.0006,0.0,4.8909,0.122,0.3942,2.8454,6565.7515,4940.3327,0.4114,1.0,280.1824,4403.0583,2192.2677,0.0237,0.1737,107.7622,2.9331,0.0519,0.0274
9.819999999999835,0.0093429,1.5,0.02282,0.037,0.0006,0.0,4.891,0.1221,0.3942,2.8454,6565.7515,4940.3327,0.4114,1.0,280.1824,4403.0583,2192.2677,0.0237,0.1737,107.7657,2.9327,0.0516,0.0274
9.829999999999835,0.0093441,1.5005,0.02282,0.037,0.0006,0.0,4.8912,0.1221,0.3942,2.8454,6565.7515,4940.3327,0.4114,1.0,280.1824,4403.0583,2192.2677,0.0237,0.1737,107.7692,2.9323,0.0513,0.0274
9.839999999999835,0.0093453,1.5009,0.02282,0.037,0.0006,0.0,4.8913,0.1221,0.3942,2.8454,6565.7515,4940.3327,0.4114,1.0,280.1824,4403.0583,2192.2677,0.0237,0.1737,107.7727,2.932,0.0511,0.0274
9.849999999999834,0.0093465,1.5014,0.02281,0.037,0.0006,0.0,4.8915,0.1221,0.3942,2.8454,6565.7515,4940.3327,0.4114,1.0,280.1824,4403.0583,2192.2677,0.0237,0.1737,107.7762,2.9316,0.0508,0.0274
9.859999999999834,0.0093476,1.5018,0.02281,0.037,0.0006,0.0,4.8916,0.1221,0.3942,2.8454,6565.7515,4940.3327,0.4114,1.0,280.1824,4403.0583,2192.2677,0.0237,0.1737,107.7796,2.9312,0.0505,0.0274
9.869999999999834,0.0093488,1.5023,0.0228,0.037,0.0006,0.0,4.8918,0.1221,0.3942,2.8454,6565.7515,4940.3327,0.4114,1.0,280.1824,4403.0583,2192.2677,0.0237,0.1737,107.7831,2.9308,0.0502,0.0274
9.879999999999834,0.00935,1.5027,0.0228,0.037,0.0006,0.0,4.892,0.1221,0.3942,2.8454,6565.7515,4940.3327,0.4114,1.0,280.1824,4403.0583,2192.2677,0.0237,0.1738,107.7866,2.9305,0.05,0.0274
9.889999999999834,0.0093512,1.5032,0.0228,0.037,0.0006,0.0,4.8921,0.1221,0.3943,2.8454,6565.7515,4940.3327,0.4115,1.0,280.1824,4403.0583,2192.2677,0.0237,0.1738,107.7901,2.9301,0.0497,0.0274
9.899999999999833,0.0093524,1.5036,0.02279,0.037,0.0006,0.0,4.8923,0.1221,0.3943,2.8454,6565.7515,4940.3327,0.4115,1.0,280.1824,4403.0583,2192.2677,0.0237,0.1738,107.7936,2.9297,0.0494,0.0274
9.909999999999833,0.0093536,1.5041,0.02279,0.037,0.0006,0.0,4.8924,0.1221,0.3943,2.8454,6565.7515,4940.3327,0.4115,1.0,280.1824,4403.0583,2192.2677,0.0237,0.1738,107.797,2.9294,0.0491,0.0274
9.919999999999833,0.0093548,1.5046,0.02278,0.037,0.0006,0.0,4.8926,0.1221,0.3943,2.8454,6565.7515,4940.3327,0.4115,1.0,280.1824,4403.0583,2192.2677,0.0237,0.1738,107.8005,2.929,0.0489,0.0274
9.929999999999833,0.009356,1.505,0.02278,0.037,0.0006,0.0,4.8928,0.1221,0.3943,2.8454,6565.7515,4940.3327,0.4115,1.0,280.1824,4403.0583,2192.2677,0.0237,0.1738,107.804,2.9286,0.0486,0.0274
9.939999999999833,0.0093571,1.5055,0.02278,0.037,0.0006,0.0,4.8929,0.1221,0.3943,2.8454,6565.7515,4940.3327,0.4115,1.0,280.1824,4403.0583,2192.2677,0.0237,0.1738,107.8075,2.9282,0.0483,0.0274
9.949999999999832,0.0093583,1.5059,0.02277,0.037,0.0006,0.0,4.8931,0.1221,0.3943,2.8454,6565.7515,4940.3327,0.4115,1.0,280.1824,4403.0583,2192.2677,0.0237,0.1738,107.8109,2.9279,0.0481,0.0274
9.959999999999832,0.0093595,1.5064,0.02277,0.037,0.0006,0.0,4.8932,0.1221,0.3943,2.8454,6565.7515,4940.3327,0.4115,1.0,280.1824,4403.0583,2192.2677,0.0237,0.1738,107.8144,2.9275,0.0478,0.0274
9.969999999999832,0.0093607,1.5068,0.02276,0.037,0.0006,0.0,4.8934,0.1221,0.3943,2.8454,6565.7515,4940.3327,0.4115,1.0,280.1824,4403.0583,2192.2677,0.0237,0.1738,107.8179,2.9271,0.0475,0.0274
9.979999999999832,0.0093619,1.5073,0.02276,0.037,0.0006,0.0,4.8935,0.1221,0.3943,2.8454,6565.7515,4940.3327,0.4115,1.0,280.1824,4403.0583,2192.2677,0.0237,0.1738,107.8213,2.9268,0.0472,0.0274
9.989999999999831,0.0093631,1.5077,0.02276,0.037,0.0006,0.0,4.8937,0.1221,0.3943,2.8454,6565.7515,4940.3327,0.4115,1.0,280.1824,4403.0583,2192.2677,0.0237,0.1738,107.8248,2.9264,0.047,0.0274
9.999999999999831,0.0093642,1.5082,0.02275,0.037,0.0006,0.0,4.8939,0.1221,0.3943,2.8454,6565.7515,4940.3327,0.4115,1.0,280.1824,4403.0583,2192.2677,0.0237,0.1738,107.8283,2.926,0.0467,0.0274
10.009999999999831,0.0093654,1.5087,0.02275,0.037,0.0006,0.0,4.894,0.1221,0.3943,2.8454,6565.7515,4940.3327,0.4115,1.0,280.1824,4403.0583,2192.2677,0.0237,0.1738,107.8317,2.9257,0.0464,0.0274
10.01999999999983,0.0093666,1.5091,0.02274,0.037,0.0006,0.0,4.8942,0.1221,0.3943,2.8454,6565.7515,4940.3327,0.4115,1.0,280.1824,4403.0583,2192.2677,0.0237,0.1738,107.8352,2.9253,0.0461,0.0274
10.02999999999983,0.0093678,1.5096,0.02274,0.037,0.0006,0.0,4.8943,0.1221,0.3943,2.8454,6565.7515,4940.3327,0.4115,1.0,280.1824,4403.0583,2192.2677,0.0237,0.1738,107.8387,2.9249,0.0459,0.0274
10.03999999999983,0.009369,1.51,0.02274,0.037,0.0006,0.0,4.8945,0.1221,0.3943,2.8454,6565.7515,4940.3327,0.4116,1.0,280.1824,4403.0583,2192.2677,0.0237,0.1738,107.8421,2.9245,0.0456,0.0274
10.04999999999983,0.0093702,1.5105,0.02273,0.037,0.0006,0.0,4.8946,0.1221,0.3944,2.8454,6565.7515,4940.3327,0.4116,1.0,280.1824,4403.0583,2192.2677,0.0237,0.1738,107.8456,2.9242,0.0453,0.0274
10.05999999999983,0.0093713,1.5109,0.02273,0.037,0.0006,0.0,4.8948,0.1221,0.3944,2.8454,6565.7515,4940.3327,0.4116,1.0,280.1824,4403.0583,2192.2677,0.0237,0.1738,107.8491,2.9238,0.045,0.0274
10.06999999999983,0.0093725,1.5114,0.02272,0.037,0.0006,0.0,4.895,0.1221,0.3944,2.8454,6565.7515,4940.3327,0.4116,1.0,280.1824,4403.0583,2192.2677,0.0237,0.1738,107.8525,2.9234,0.0448,0.0274
10.07999999999983,0.0093737,1.5118,0.02272,0.037,0.0006,0.0,4.8951,0.1222,0.3944,2.8454,6565.7515,4940.3327,0.4116,1.0,280.1824,4403.0583,2192.2677,0.0237,0.1738,107.856,2.9231,0.0445,0.0274
10.08999999999983,0.0093749,1.5123,0.02272,0.037,0.0006,0.0,4.8953,0.1222,0.3944,2.8454,6565.7515,4940.3327,0.4116,1.0,280.1824,4403.0583,2192.2677,0.0237,0.1738,107.8594,2.9227,0.0442,0.0274
10.09999999999983,0.0093761,1.5127,0.02271,0.037,0.0006,0.0,4.8954,0.1222,0.3944,2.8454,6565.7515,4940.3327,0.4116,1.0,280.1824,4403.0583,2192.2677,0.0237,0.1738,107.8629,2.9223,0.0439,0.0274
10.109999999999829,0.0093772,1.5132,0.02271,0.037,0.0006,0.0,4.8956,0.1222,0.3944,2.8454,6565.7515,4940.3327,0.4116,1.0,280.1824,4403.0583,2192.2677,0.0237,0.1738,107.8663,2.922,0.0437,0.0274
10.119999999999829,0.0093784,1.5137,0.0227,0.037,0.0006,0.0,4.8957,0.1222,0.3944,2.8454,6565.7515,4940.3327,0.4116,1.0,280.1824,4403.0583,2192.2677,0.0237,0.1738,107.8698,2.9216,0.0434,0.0274
10.129999999999828,0.0093796,1.5141,0.0227,0.037,0.0006,0.0,4.8959,0.1222,0.3944,2.8454,6565.7515,4940.3327,0.4116,1.0,280.1824,4403.0583,2192.2677,0.0237,0.1738,107.8732,2.9212,0.0431,0.0274
10.139999999999828,0.0093808,1.5146,0.0227,0.037,0.0006,0.0,4.8961,0.1222,0.3944,2.8454,6565.7515,4940.3327,0.4116,1.0,280.1824,4403.0583,2192.2677,0.0237,0.1738,107.8767,2.9209,0.0428,0.0274
10.149999999999828,0.0093819,1.515,0.02269,0.037,0.0006,0.0,4.8962,0.1222,0.3944,2.8454,6565.7515,4940.3327,0.4116,1.0,280.1824,4403.0583,2192.2677,0.0237,0.1738,107.8801,2.9205,0.0426,0.0274
10.159999999999828,0.0093831,1.5155,0.02269,0.037,0.0006,0.0,4.8964,0.1222,0.3944,2.8454,6565.7515,4940.3327,0.4116,1.0,280.1824,4403.0583,2192.2677,0.0237,0.1738,107.8836,2.9201,0.0423,0.0274
10.169999999999828,0.0093843,1.5159,0.02268,0.037,0.0006,0.0,4.8965,0.1222,0.3944,2.8454,6565.7515,4940.3327,0.4116,1.0,280.1824,4403.0583,2192.2677,0.0237,0.1738,107.887,2.9198,0.042,0.0274
10.179999999999827,0.0093855,1.5164,0.02268,0.037,0.0006,0.0,4.8967,0.1222,0.3944,2.8454,6565.7515,4940.3327,0.4116,1.0,280.1824,4403.0583,2192.2677,0.0237,0.1738,107.8905,2.9194,0.0418,0.0274
10.189999999999827,0.0093866,1.5168,0.02268,0.037,0.0006,0.0,4.8968,0.1222,0.3944,2.8454,6565.7515,4940.3327,0.4117,1.0,280.1824,4403.0583,2192.2677,0.0237,0.1738,107.8939,2.919,0.0415,0.0274
10.199999999999827,0.0093878,1.5173,0.02267,0.037,0.0006,0.0,4.897,0.1222,0.3944,2.8454,6565.7515,4940.3327,0.4117,1.0,280.1824,4403.0583,2192.2677,0.0237,0.1738,107.8974,2.9187,0.0412,0.0274
10.209999999999827,0.009389,1.5177,0.02267,0.037,0.0006,0.0,4.8972,0.1222,0.3945,2.8454,6565.7515,4940.3327,0.4117,1.0,280.1824,4403.0583,2192.2677,0.0237,0.1738,107.9008,2.9183,0.0409,0.0274
10.219999999999827,0.0093902,1.5182,0.02266,0.037,0.0006,0.0,4.8973,0.1222,0.3945,2.8454,6565.7515,4940.3327,0.4117,1.0,280.1824,4403.0583,2192.2677,0.0237,0.1738,107.9043,2.9179,0.0407,0.0274
10.229999999999826,0.0093913,1.5186,0.02266,0.037,0.0006,0.0,4.8975,0.1222,0.3945,2.8454,6565.7515,4940.3327,0.4117,1.0,280.1824,4403.0583,2192.2677,0.0237,0.1738,107.9077,2.9176,0.0404,0.0274
10.239999999999826,0.0093925,1.5191,0.02266,0.037,0.0006,0.0,4.8976,0.1222,0.3945,2.8454,6565.7515,4940.3327,0.4117,1.0,280.1824,4403.0583,2192.2677,0.0237,0.1739,107.9111,2.9172,0.0401,0.0274
10.249999999999826,0.0093937,1.5195,0.02265,0.037,0.0006,0.0,4.8978,0.1222,0.3945,2.8454,6565.7515,4940.3327,0.4117,1.0,280.1824,4403.0583,2192.2677,0.0237,0.1739,107.9146,2.9169,0.0398,0.0274
10.259999999999826,0.0093949,1.52,0.02265,0.037,0.0006,0.0,4.8979,0.1222,0.3945,2.8454,6565.7515,4940.3327,0.4117,1.0,280.1824,4403.0583,2192.2677,0.0237,0.1739,107.918,2.9165,0.0396,0.0274
10.269999999999825,0.009396,1.5205,0.02265,0.037,0.0006,0.0,4.8981,0.1222,0.3945,2.8454,6565.7515,4940.3327,0.4117,1.0,280.1824,4403.0583,2192.2677,0.0237,0.1739,107.9215,2.9161,0.0393,0.0274
10.279999999999825,0.0093972,1.5209,0.02264,0.037,0.0006,0.0,4.8982,0.1222,0.3945,2.8454,6565.7515,4940.3327,0.4117,1.0,280.1824,4403.0583,2192.2677,0.0237,0.1739,107.9249,2.9158,0.039,0.0274
10.289999999999825,0.0093984,1.5214,0.02264,0.037,0.0006,0.0,4.8984,0.1222,0.3945,2.8454,6565.7515,4940.3327,0.4117,1.0,280.1824,4403.0583,2192.2677,0.0237,0.1739,107.9283,2.9154,0.0387,0.0274
10.299999999999825,0.0093996,1.5218,0.02263,0.037,0.0006,0.0,4.8986,0.1222,0.3945,2.8454,6565.7515,4940.3327,0.4117,1.0,280.1824,4403.0583,2192.2677,0.0237,0.1739,107.9318,2.915,0.0385,0.0274
10.309999999999825,0.0094007,1.5223,0.02263,0.037,0.0006,0.0,4.8987,0.1222,0.3945,2.8454,6565.7515,4940.3327,0.4117,1.0,280.1824,4403.0583,2192.2677,0.0237,0.1739,107.9352,2.9147,0.0382,0.0274
10.319999999999824,0.0094019,1.5227,0.02263,0.037,0.0006,0.0,4.8989,0.1222,0.3945,2.8454,6565.7515,4940.3327,0.4117,1.0,280.1824,4403.0583,2192.2677,0.0237,0.1739,107.9386,2.9143,0.0379,0.0274
