time (second),average fuel mass flow rate (kilogram / second),average port diameter (inch),average regression rate (inch / second),average total mass flow rate (kilogram / second),average total mass flux (kilogram / inch ** 2 / second),inlet mach,inlet velocity (mph),nozzle diffuser length (inch),nozzle exit area (inch ** 2),nozzle exit diameter (inch),nozzle exit mach,nozzle exit velocity (mph),nozzle naught temp (degF),nozzle star mach,nozzle star pressure (pound_force_per_square_inch),nozzle star temp (degF),nozzle star velocity (mph),nozzle throat area (inch ** 2),nozzle throat diameter (inch),nozzle thrust (newton),oxi fuel ratio,oxidiser mass (kilogram),oxidiser mass flow rate (kilogram / second)
1.5749999999999373,0.0106428,1.1139,0.03501,0.0526428452,0.0011226815,0.0,7.0078,0.4925,0.1749,0.4719,2.8454,6565.7515,4940.3355031471,1.0,280.1824,4403.0608512215,2192.2682131132,0.033966,0.207958,154.3499,3.9463,0.3263,0.042
1.5759999999999372,0.0106431,1.1139,0.035,0.0526431148,0.0011226166,0.0,7.0078,0.4925,0.1749,0.4719,2.8454,6565.7515,4940.3355032034,1.0,280.1824,4403.0608512722,2192.2682131244,0.033966,0.207959,154.3507,3.9462,0.3262,0.042
1.5769999999999371,0.0106434,1.114,0.035,0.0526433843,0.0011225518,0.0,7.0079,0.4925,0.1749,0.4719,2.8454,6565.7515,4940.3355032597,1.0,280.1824,4403.0608513229,2192.2682131356,0.033966,0.207959,154.3515,3.9461,0.3262,0.042
1.577999999999937,0.0106437,1.1141,0.035,0.0526436537,0.001122487,0.0,7.0079,0.4925,0.1749,0.4719,2.8454,6565.7515,4940.3355033161,1.0,280.1824,4403.0608513737,2192.2682131467,0.033966,0.20796,154.3523,3.946,0.3261,0.042
1.578999999999937,0.0106439,1.1141,0.035,0.0526439232,0.0011224222,0.0,7.0079,0.4925,0.1749,0.4719,2.8454,6565.7515,4940.3355033724,1.0,280.1824,4403.0608514244,2192.2682131579,0.033967,0.207961,154.3531,3.9459,0.3261,0.042
1.5799999999999368,0.0106442,1.1142,0.035,0.0526441926,0.0011223574,0.0,7.008,0.4925,0.1749,0.4719,2.8454,6565.7515,4940.3355034287,1.0,280.1824,4403.0608514751,2192.2682131691,0.033967,0.207961,154.3539,3.9458,0.3261,0.042
1.5809999999999367,0.0106445,1.1143,0.035,0.0526444621,0.0011222927,0.0,7.008,0.4925,0.1749,0.4719,2.8454,6565.7515,4940.3355034851,1.0,280.1824,4403.0608515258,2192.2682131802,0.033967,0.207962,154.3547,3.9457,0.326,0.042
1.5819999999999366,0.0106447,1.1144,0.035,0.0526447315,0.0011222279,0.0,7.008,0.4925,0.1749,0.4719,2.8454,6565.7515,4940.3355035414,1.0,280.1824,4403.0608515766,2192.2682131914,0.033967,0.207962,154.3554,3.9456,0.326,0.042
1.5829999999999365,0.010645,1.1144,0.03499,0.0526450009,0.0011221632,0.0,7.0081,0.4925,0.1749,0.4719,2.8454,6565.7515,4940.3355035977,1.0,280.1824,4403.0608516273,2192.2682132026,0.033967,0.207963,154.3562,3.9455,0.3259,0.042
1.5839999999999363,0.0106453,1.1145,0.03499,0.0526452702,0.0011220984,0.0,7.0081,0.4925,0.1749,0.4719,2.8454,6565.7515,4940.335503654,1.0,280.1824,4403.060851678,2192.2682132137,0.033967,0.207963,154.357,3.9454,0.3259,0.042
1.5849999999999362,0.0106455,1.1146,0.03499,0.0526455396,0.0011220337,0.0,7.0081,0.4925,0.1749,0.4719,2.8454,6565.7515,4940.3355037103,1.0,280.1824,4403.0608517287,2192.2682132249,0.033968,0.207964,154.3578,3.9453,0.3258,0.042
1.5859999999999361,0.0106458,1.1146,0.03499,0.0526458089,0.001121969,0.0,7.0082,0.4925,0.1749,0.4719,2.8454,6565.7515,4940.3355037667,1.0,280.1824,4403.0608517794,2192.268213236,0.033968,0.207964,154.3586,3.9452,0.3258,0.042
1.586999999999936,0.0106461,1.1147,0.03499,0.0526460782,0.0011219043,0.0,7.0082,0.4925,0.1749,0.4719,2.8454,6565.7515,4940.335503823,1.0,280.1824,4403.0608518301,2192.2682132472,0.033968,0.207965,154.3594,3.9451,0.3258,0.042
1.587999999999936,0.0106463,1.1148,0.03499,0.0526463475,0.0011218396,0.0,7.0083,0.4925,0.1749,0.4719,2.8454,6565.7515,4940.3355038793,1.0,280.1824,4403.0608518808,2192.2682132584,0.033968,0.207965,154.3602,3.945,0.3257,0.042
1.5889999999999358,0.0106466,1.1148,0.03499,0.0526466168,0.0011217749,0.0,7.0083,0.4925,0.1749,0.4719,2.8454,6565.7515,4940.3355039356,1.0,280.1824,4403.0608519315,2192.2682132695,0.033968,0.207966,154.361,3.9449,0.3257,0.042
1.5899999999999357,0.0106469,1.1149,0.03499,0.052646886,0.0011217102,0.0,7.0083,0.4925,0.1749,0.4719,2.8454,6565.7515,4940.3355039918,1.0,280.1824,4403.0608519822,2192.2682132807,0.033968,0.207966,154.3618,3.9448,0.3256,0.042
1.5909999999999356,0.0106472,1.115,0.03498,0.0526471552,0.0011216455,0.0,7.0084,0.4925,0.1749,0.4719,2.8454,6565.7515,4940.3355040481,1.0,280.1824,4403.0608520329,2192.2682132918,0.033969,0.207967,154.3625,3.9447,0.3256,0.042
1.5919999999999355,0.0106474,1.1151,0.03498,0.0526474244,0.0011215809,0.0,7.0084,0.4925,0.1749,0.4719,2.8454,6565.7515,4940.3355041044,1.0,280.1824,4403.0608520836,2192.268213303,0.033969,0.207967,154.3633,3.9446,0.3256,0.042
1.5929999999999354,0.0106477,1.1151,0.03498,0.0526476936,0.0011215162,0.0,7.0084,0.4925,0.1749,0.4719,2.8454,6565.7515,4940.3355041607,1.0,280.1824,4403.0608521343,2192.2682133141,0.033969,0.207968,154.3641,3.9445,0.3255,0.042
1.5939999999999352,0.010648,1.1152,0.03498,0.0526479628,0.0011214516,0.0,7.0085,0.4925,0.1749,0.4719,2.8454,6565.7515,4940.335504217,1.0,280.1824,4403.0608521849,2192.2682133253,0.033969,0.207969,154.3649,3.9444,0.3255,0.042
1.5949999999999351,0.0106482,1.1153,0.03498,0.052648232,0.001121387,0.0,7.0085,0.4925,0.1749,0.4719,2.8454,6565.7515,4940.3355042733,1.0,280.1824,4403.0608522356,2192.2682133365,0.033969,0.207969,154.3657,3.9443,0.3254,0.042
1.595999999999935,0.0106485,1.1153,0.03498,0.0526485011,0.0011213223,0.0,7.0085,0.4925,0.1749,0.4719,2.8454,6565.7515,4940.3355043295,1.0,280.1824,4403.0608522863,2192.2682133476,0.03397,0.20797,154.3665,3.9442,0.3254,0.042
1.596999999999935,0.0106488,1.1154,0.03498,0.0526487702,0.0011212577,0.0,7.0086,0.4925,0.1749,0.4719,2.8454,6565.7515,4940.3355043858,1.0,280.1824,4403.0608523369,2192.2682133588,0.03397,0.20797,154.3673,3.9441,0.3253,0.042
1.5979999999999348,0.010649,1.1155,0.03497,0.0526490393,0.0011211931,0.0,7.0086,0.4925,0.1749,0.4719,2.8454,6565.7515,4940.3355044421,1.0,280.1824,4403.0608523876,2192.2682133699,0.03397,0.207971,154.3681,3.944,0.3253,0.042
1.5989999999999347,0.0106493,1.1155,0.03497,0.0526493084,0.0011211286,0.0,7.0086,0.4925,0.1749,0.4719,2.8454,6565.7515,4940.3355044983,1.0,280.1824,4403.0608524383,2192.2682133811,0.03397,0.207971,154.3688,3.9439,0.3253,0.042
1.5999999999999346,0.0106496,1.1156,0.03497,0.0526495774,0.001121064,0.0,7.0087,0.4925,0.1749,0.4719,2.8454,6565.7515,4940.3355045546,1.0,280.1824,4403.0608524889,2192.2682133922,0.03397,0.207972,154.3696,3.9438,0.3252,0.042
1.6009999999999345,0.0106498,1.1157,0.03497,0.0526498465,0.0011209994,0.0,7.0087,0.4925,0.1749,0.4719,2.8454,6565.7515,4940.3355046108,1.0,280.1824,4403.0608525396,2192.2682134034,0.03397,0.207972,154.3704,3.9437,0.3252,0.042
1.6019999999999344,0.0106501,1.1158,0.03497,0.0526501155,0.0011209349,0.0,7.0088,0.4925,0.1749,0.4719,2.8454,6565.7515,4940.3355046671,1.0,280.1824,4403.0608525902,2192.2682134145,0.033971,0.207973,154.3712,3.9436,0.3251,0.042
1.6029999999999343,0.0106504,1.1158,0.03497,0.0526503845,0.0011208703,0.0,7.0088,0.4925,0.1749,0.4719,2.8454,6565.7515,4940.3355047233,1.0,280.1824,4403.0608526409,2192.2682134257,0.033971,0.207973,154.372,3.9435,0.3251,0.042
1.6039999999999341,0.0106507,1.1159,0.03497,0.0526506535,0.0011208058,0.0,7.0088,0.4925,0.1749,0.4719,2.8454,6565.7515,4940.3355047796,1.0,280.1824,4403.0608526915,2192.2682134368,0.033971,0.207974,154.3728,3.9434,0.325,0.042
1.604999999999934,0.0106509,1.116,0.03497,0.0526509224,0.0011207413,0.0,7.0089,0.4925,0.1749,0.4719,2.8454,6565.7515,4940.3355048358,1.0,280.1824,4403.0608527422,2192.268213448,0.033971,0.207974,154.3736,3.9433,0.325,0.042
1.605999999999934,0.0106512,1.116,0.03496,0.0526511914,0.0011206768,0.0,7.0089,0.4925,0.1749,0.4719,2.8454,6565.7515,4940.335504892,1.0,280.1824,4403.0608527928,2192.2682134591,0.033971,0.207975,154.3744,3.9432,0.325,0.042
1.6069999999999338,0.0106515,1.1161,0.03496,0.0526514603,0.0011206123,0.0,7.0089,0.4925,0.1749,0.4719,2.8454,6565.7515,4940.3355049483,1.0,280.1824,4403.0608528434,2192.2682134703,0.033971,0.207975,154.3751,3.9431,0.3249,0.042
1.6079999999999337,0.0106517,1.1162,0.03496,0.0526517292,0.0011205478,0.0,7.009,0.4925,0.1749,0.4719,2.8454,6565.7515,4940.3355050045,1.0,280.1824,4403.0608528941,2192.2682134814,0.033972,0.207976,154.3759,3.943,0.3249,0.042
1.6089999999999336,0.010652,1.1162,0.03496,0.0526519981,0.0011204833,0.0,7.009,0.4925,0.1749,0.4719,2.8454,6565.7515,4940.3355050607,1.0,280.1824,4403.0608529447,2192.2682134925,0.033972,0.207977,154.3767,3.9429,0.3248,0.042
1.6099999999999335,0.0106523,1.1163,0.03496,0.0526522669,0.0011204188,0.0,7.009,0.4925,0.1749,0.4719,2.8454,6565.7515,4940.3355051169,1.0,280.1824,4403.0608529953,2192.2682135037,0.033972,0.207977,154.3775,3.9428,0.3248,0.042
1.6109999999999334,0.0106525,1.1164,0.03496,0.0526525358,0.0011203543,0.0,7.0091,0.4925,0.1749,0.4719,2.8454,6565.7515,4940.3355051731,1.0,280.1824,4403.060853046,2192.2682135148,0.033972,0.207978,154.3783,3.9427,0.3248,0.042
1.6119999999999333,0.0106528,1.1165,0.03496,0.0526528046,0.0011202899,0.0,7.0091,0.4925,0.1749,0.4719,2.8454,6565.7515,4940.3355052293,1.0,280.1824,4403.0608530966,2192.268213526,0.033972,0.207978,154.3791,3.9426,0.3247,0.042
1.6129999999999332,0.0106531,1.1165,0.03496,0.0526530734,0.0011202255,0.0,7.0092,0.4925,0.1749,0.4719,2.8454,6565.7515,4940.3355052856,1.0,280.1824,4403.0608531472,2192.2682135371,0.033972,0.207979,154.3799,3.9425,0.3247,0.042
1.613999999999933,0.0106533,1.1166,0.03495,0.0526533422,0.001120161,0.0,7.0092,0.4925,0.1749,0.4719,2.8454,6565.7515,4940.3355053418,1.0,280.1824,4403.0608531978,2192.2682135482,0.033973,0.207979,154.3807,3.9424,0.3246,0.042
1.614999999999933,0.0106536,1.1167,0.03495,0.0526536109,0.0011200966,0.0,7.0092,0.4925,0.1749,0.4719,2.8454,6565.7515,4940.335505398,1.0,280.1824,4403.0608532484,2192.2682135594,0.033973,0.20798,154.3814,3.9423,0.3246,0.042
1.6159999999999328,0.0106539,1.1167,0.03495,0.0526538797,0.0011200322,0.0,7.0093,0.4925,0.1749,0.4719,2.8454,6565.7515,4940.3355054542,1.0,280.1824,4403.060853299,2192.2682135705,0.033973,0.20798,154.3822,3.9422,0.3245,0.042
1.6169999999999327,0.0106541,1.1168,0.03495,0.0526541484,0.0011199678,0.0,7.0093,0.4925,0.1749,0.4719,2.8454,6565.7515,4940.3355055103,1.0,280.1824,4403.0608533496,2192.2682135817,0.033973,0.207981,154.383,3.9421,0.3245,0.042
1.6179999999999326,0.0106544,1.1169,0.03495,0.0526544171,0.0011199034,0.0,7.0093,0.4925,0.1749,0.4719,2.8454,6565.7515,4940.3355055665,1.0,280.1824,4403.0608534002,2192.2682135928,0.033973,0.207981,154.3838,3.942,0.3245,0.042
1.6189999999999325,0.0106547,1.1169,0.03495,0.0526546858,0.001119839,0.0,7.0094,0.4925,0.1749,0.4719,2.8454,6565.7515,4940.3355056227,1.0,280.1824,4403.0608534508,2192.2682136039,0.033974,0.207982,154.3846,3.9419,0.3244,0.042
1.6199999999999324,0.010655,1.117,0.03495,0.0526549545,0.0011197747,0.0,7.0094,0.4925,0.1749,0.4719,2.8454,6565.7515,4940.3355056789,1.0,280.1824,4403.0608535014,2192.2682136151,0.033974,0.207982,154.3854,3.9418,0.3244,0.042
1.6209999999999323,0.0106552,1.1171,0.03494,0.0526552231,0.0011197103,0.0,7.0094,0.4925,0.1749,0.4719,2.8454,6565.7515,4940.3355057351,1.0,280.1824,4403.060853552,2192.2682136262,0.033974,0.207983,154.3862,3.9417,0.3243,0.042
1.6219999999999322,0.0106555,1.1172,0.03494,0.0526554918,0.0011196459,0.0,7.0095,0.4925,0.1749,0.4719,2.8454,6565.7515,4940.3355057912,1.0,280.1824,4403.0608536026,2192.2682136373,0.033974,0.207983,154.387,3.9416,0.3243,0.042
1.622999999999932,0.0106558,1.1172,0.03494,0.0526557604,0.0011195816,0.0,7.0095,0.4925,0.1749,0.4719,2.8454,6565.7515,4940.3355058474,1.0,280.1824,4403.0608536531,2192.2682136485,0.033974,0.207984,154.3877,3.9415,0.3243,0.042
1.623999999999932,0.010656,1.1173,0.03494,0.052656029,0.0011195173,0.0,7.0095,0.4925,0.1749,0.4719,2.8454,6565.7515,4940.3355059036,1.0,280.1824,4403.0608537037,2192.2682136596,0.033974,0.207984,154.3885,3.9414,0.3242,0.042
1.6249999999999318,0.0106563,1.1174,0.03494,0.0526562975,0.001119453,0.0,7.0096,0.4925,0.1749,0.4719,2.8454,6565.7515,4940.3355059597,1.0,280.1824,4403.0608537543,2192.2682136707,0.033975,0.207985,154.3893,3.9413,0.3242,0.042
1.6259999999999317,0.0106566,1.1174,0.03494,0.0526565661,0.0011193887,0.0,7.0096,0.4925,0.1749,0.4719,2.8454,6565.7515,4940.3355060159,1.0,280.1824,4403.0608538049,2192.2682136819,0.033975,0.207986,154.3901,3.9412,0.3241,0.042
1.6269999999999316,0.0106568,1.1175,0.03494,0.0526568346,0.0011193244,0.0,7.0097,0.4925,0.1749,0.4719,2.8454,6565.7515,4940.3355060721,1.0,280.1824,4403.0608538554,2192.268213693,0.033975,0.207986,154.3909,3.9411,0.3241,0.042
1.6279999999999315,0.0106571,1.1176,0.03494,0.0526571032,0.0011192601,0.0,7.0097,0.4925,0.1749,0.4719,2.8454,6565.7515,4940.3355061282,1.0,280.1824,4403.060853906,2192.2682137041,0.033975,0.207987,154.3917,3.941,0.324,0.042
1.6289999999999314,0.0106574,1.1176,0.03493,0.0526573716,0.0011191958,0.0,7.0097,0.4925,0.1749,0.4719,2.8454,6565.7515,4940.3355061844,1.0,280.1824,4403.0608539566,2192.2682137153,0.033975,0.207987,154.3925,3.9409,0.324,0.042
1.6299999999999313,0.0106576,1.1177,0.03493,0.0526576401,0.0011191315,0.0,7.0098,0.4925,0.1749,0.4719,2.8454,6565.7515,4940.3355062405,1.0,280.1824,4403.0608540071,2192.2682137264,0.033975,0.207988,154.3932,3.9408,0.324,0.042
1.6309999999999312,0.0106579,1.1178,0.03493,0.0526579086,0.0011190673,0.0,7.0098,0.4925,0.1749,0.4719,2.8454,6565.7515,4940.3355062966,1.0,280.1824,4403.0608540577,2192.2682137375,0.033976,0.207988,154.394,3.9407,0.3239,0.042
1.631999999999931,0.0106582,1.1178,0.03493,0.052658177,0.001119003,0.0,7.0098,0.4925,0.1749,0.4719,2.8454,6565.7515,4940.3355063528,1.0,280.1824,4403.0608541082,2192.2682137486,0.033976,0.207989,154.3948,3.9406,0.3239,0.042
1.632999999999931,0.0106584,1.1179,0.03493,0.0526584454,0.0011189388,0.0,7.0099,0.4925,0.1749,0.4719,2.8454,6565.7515,4940.3355064089,1.0,280.1824,4403.0608541588,2192.2682137598,0.033976,0.207989,154.3956,3.9405,0.3238,0.042
1.6339999999999308,0.0106587,1.118,0.03493,0.0526587138,0.0011188746,0.0,7.0099,0.4925,0.1749,0.4719,2.8454,6565.7515,4940.335506465,1.0,280.1824,4403.0608542093,2192.2682137709,0.033976,0.20799,154.3964,3.9404,0.3238,0.042
1.6349999999999307,0.010659,1.1181,0.03493,0.0526589822,0.0011188104,0.0,7.0099,0.4925,0.1749,0.4719,2.8454,6565.7515,4940.3355065212,1.0,280.1824,4403.0608542599,2192.268213782,0.033976,0.20799,154.3972,3.9403,0.3237,0.042
1.6359999999999306,0.0106593,1.1181,0.03493,0.0526592506,0.0011187461,0.0,7.01,0.4925,0.1749,0.4719,2.8454,6565.7515,4940.3355065773,1.0,280.1824,4403.0608543104,2192.2682137931,0.033976,0.207991,154.398,3.9402,0.3237,0.042
1.6369999999999305,0.0106595,1.1182,0.03492,0.0526595189,0.001118682,0.0,7.01,0.4925,0.1749,0.4719,2.8454,6565.7515,4940.3355066334,1.0,280.1824,4403.0608543609,2192.2682138043,0.033977,0.207991,154.3988,3.9401,0.3237,0.042
1.6379999999999304,0.0106598,1.1183,0.03492,0.0526597872,0.0011186178,0.0,7.01,0.4925,0.1749,0.4719,2.8454,6565.7515,4940.3355066895,1.0,280.1824,4403.0608544115,2192.2682138154,0.033977,0.207992,154.3995,3.94,0.3236,0.042
1.6389999999999303,0.0106601,1.1183,0.03492,0.0526600556,0.0011185536,0.0,7.0101,0.4925,0.1749,0.4719,2.8454,6565.7515,4940.3355067456,1.0,280.1824,4403.060854462,2192.2682138265,0.033977,0.207992,154.4003,3.9399,0.3236,0.042
1.6399999999999302,0.0106603,1.1184,0.03492,0.0526603238,0.0011184894,0.0,7.0101,0.4925,0.1749,0.4719,2.8454,6565.7515,4940.3355068017,1.0,280.1824,4403.0608545125,2192.2682138376,0.033977,0.207993,154.4011,3.9398,0.3235,0.042
1.64099999999993,0.0106606,1.1185,0.03492,0.0526605921,0.0011184253,0.0,7.0102,0.4925,0.1749,0.4719,2.8454,6565.7515,4940.3355068578,1.0,280.1824,4403.060854563,2192.2682138488,0.033977,0.207993,154.4019,3.9397,0.3235,0.042
1.64199999999993,0.0106609,1.1185,0.03492,0.0526608603,0.0011183611,0.0,7.0102,0.4925,0.1749,0.4719,2.8454,6565.7515,4940.3355069139,1.0,280.1824,4403.0608546135,2192.2682138599,0.033978,0.207994,154.4027,3.9396,0.3235,0.042
1.6429999999999298,0.0106611,1.1186,0.03492,0.0526611286,0.001118297,0.0,7.0102,0.4925,0.1749,0.4719,2.8454,6565.7515,4940.33550697,1.0,280.1824,4403.0608546641,2192.268213871,0.033978,0.207995,154.4035,3.9395,0.3234,0.042
1.6439999999999297,0.0106614,1.1187,0.03491,0.0526613968,0.0011182329,0.0,7.0103,0.4925,0.1749,0.4719,2.8454,6565.7515,4940.3355070261,1.0,280.1824,4403.0608547146,2192.2682138821,0.033978,0.207995,154.4043,3.9394,0.3234,0.042
1.6449999999999296,0.0106617,1.1188,0.03491,0.052661665,0.0011181688,0.0,7.0103,0.4925,0.1749,0.4719,2.8454,6565.7515,4940.3355070822,1.0,280.1824,4403.0608547651,2192.2682138932,0.033978,0.207996,154.405,3.9393,0.3233,0.042
1.6459999999999295,0.0106619,1.1188,0.03491,0.0526619331,0.0011181047,0.0,7.0103,0.4925,0.1749,0.4719,2.8454,6565.7515,4940.3355071383,1.0,280.1824,4403.0608548156,2192.2682139043,0.033978,0.207996,154.4058,3.9392,0.3233,0.042
1.6469999999999294,0.0106622,1.1189,0.03491,0.0526622013,0.0011180406,0.0,7.0104,0.4925,0.1749,0.4719,2.8454,6565.7515,4940.3355071944,1.0,280.1824,4403.0608548661,2192.2682139155,0.033978,0.207997,154.4066,3.9391,0.3232,0.042
1.6479999999999293,0.0106625,1.119,0.03491,0.0526624694,0.0011179765,0.0,7.0104,0.4925,0.1749,0.472,2.8454,6565.7515,4940.3355072504,1.0,280.1824,4403.0608549166,2192.2682139266,0.033979,0.207997,154.4074,3.939,0.3232,0.042
1.6489999999999292,0.0106627,1.119,0.03491,0.0526627375,0.0011179124,0.0,7.0104,0.4925,0.1749,0.472,2.8454,6565.7515,4940.3355073065,1.0,280.1824,4403.0608549671,2192.2682139377,0.033979,0.207998,154.4082,3.939,0.3232,0.042
1.649999999999929,0.010663,1.1191,0.03491,0.0526630056,0.0011178484,0.0,7.0105,0.4925,0.1749,0.472,2.8454,6565.7515,4940.3355073626,1.0,280.1824,4403.0608550176,2192.2682139488,0.033979,0.207998,154.409,3.9389,0.3231,0.042
1.650999999999929,0.0106633,1.1192,0.03491,0.0526632737,0.0011177843,0.0,7.0105,0.4925,0.1749,0.472,2.8454,6565.7515,4940.3355074186,1.0,280.1824,4403.060855068,2192.2682139599,0.033979,0.207999,154.4097,3.9388,0.3231,0.042
1.6519999999999289,0.0106635,1.1192,0.0349,0.0526635418,0.0011177203,0.0,7.0105,0.4925,0.1749,0.472,2.8454,6565.7515,4940.3355074747,1.0,280.1824,4403.0608551185,2192.268213971,0.033979,0.207999,154.4105,3.9387,0.323,0.042
1.6529999999999287,0.0106638,1.1193,0.0349,0.0526638098,0.0011176562,0.0,7.0106,0.4926,0.1749,0.472,2.8454,6565.7515,4940.3355075308,1.0,280.1824,4403.060855169,2192.2682139821,0.033979,0.208,154.4113,3.9386,0.323,0.042
1.6539999999999286,0.0106641,1.1194,0.0349,0.0526640778,0.0011175922,0.0,7.0106,0.4926,0.1749,0.472,2.8454,6565.7515,4940.3355075868,1.0,280.1824,4403.0608552195,2192.2682139932,0.03398,0.208,154.4121,3.9385,0.3229,0.042
1.6549999999999285,0.0106643,1.1195,0.0349,0.0526643458,0.0011175282,0.0,7.0107,0.4926,0.1749,0.472,2.8454,6565.7515,4940.3355076429,1.0,280.1824,4403.06085527,2192.2682140044,0.03398,0.208001,154.4129,3.9384,0.3229,0.042
1.6559999999999284,0.0106646,1.1195,0.0349,0.0526646138,0.0011174642,0.0,7.0107,0.4926,0.1749,0.472,2.8454,6565.7515,4940.3355076989,1.0,280.1824,4403.0608553204,2192.2682140155,0.03398,0.208001,154.4137,3.9383,0.3229,0.042
1.6569999999999283,0.0106649,1.1196,0.0349,0.0526648817,0.0011174002,0.0,7.0107,0.4926,0.1749,0.472,2.8454,6565.7515,4940.335507755,1.0,280.1824,4403.0608553709,2192.2682140266,0.03398,0.208002,154.4145,3.9382,0.3228,0.042
1.6579999999999282,0.0106651,1.1197,0.0349,0.0526651497,0.0011173362,0.0,7.0108,0.4926,0.1749,0.472,2.8454,6565.7515,4940.335507811,1.0,280.1824,4403.0608554214,2192.2682140377,0.03398,0.208002,154.4152,3.9381,0.3228,0.042
1.658999999999928,0.0106654,1.1197,0.0349,0.0526654176,0.0011172723,0.0,7.0108,0.4926,0.1749,0.472,2.8454,6565.7515,4940.335507867,1.0,280.1824,4403.0608554718,2192.2682140488,0.03398,0.208003,154.416,3.938,0.3227,0.042
1.659999999999928,0.0106657,1.1198,0.03489,0.0526656855,0.0011172083,0.0,7.0108,0.4926,0.1749,0.472,2.8454,6565.7515,4940.3355079231,1.0,280.1824,4403.0608555223,2192.2682140599,0.033981,0.208004,154.4168,3.9379,0.3227,0.042
1.6609999999999279,0.010666,1.1199,0.03489,0.0526659534,0.0011171443,0.0,7.0109,0.4926,0.1749,0.472,2.8454,6565.7515,4940.3355079791,1.0,280.1824,4403.0608555727,2192.268214071,0.033981,0.208004,154.4176,3.9378,0.3227,0.042
1.6619999999999278,0.0106662,1.1199,0.03489,0.0526662213,0.0011170804,0.0,7.0109,0.4926,0.175,0.472,2.8454,6565.7515,4940.3355080351,1.0,280.1824,4403.0608556232,2192.2682140821,0.033981,0.208005,154.4184,3.9377,0.3226,0.042
1.6629999999999276,0.0106665,1.12,0.03489,0.0526664891,0.0011170165,0.0,7.0109,0.4926,0.175,0.472,2.8454,6565.7515,4940.3355080911,1.0,280.1824,4403.0608556736,2192.2682140932,0.033981,0.208005,154.4192,3.9376,0.3226,0.042
1.6639999999999275,0.0106668,1.1201,0.03489,0.0526667569,0.0011169526,0.0,7.011,0.4926,0.175,0.472,2.8454,6565.7515,4940.3355081472,1.0,280.1824,4403.0608557241,2192.2682141043,0.033981,0.208006,154.42,3.9375,0.3225,0.042
1.6649999999999274,0.010667,1.1202,0.03489,0.0526670247,0.0011168886,0.0,7.011,0.4926,0.175,0.472,2.8454,6565.7515,4940.3355082032,1.0,280.1824,4403.0608557745,2192.2682141154,0.033981,0.208006,154.4207,3.9374,0.3225,0.042
1.6659999999999273,0.0106673,1.1202,0.03489,0.0526672925,0.0011168247,0.0,7.011,0.4926,0.175,0.472,2.8454,6565.7515,4940.3355082592,1.0,280.1824,4403.0608558249,2192.2682141265,0.033982,0.208007,154.4215,3.9373,0.3224,0.042
1.6669999999999272,0.0106676,1.1203,0.03489,0.0526675603,0.0011167609,0.0,7.0111,0.4926,0.175,0.472,2.8454,6565.7515,4940.3355083152,1.0,280.1824,4403.0608558754,2192.2682141376,0.033982,0.208007,154.4223,3.9372,0.3224,0.042
1.667999999999927,0.0106678,1.1204,0.03488,0.052667828,0.001116697,0.0,7.0111,0.4926,0.175,0.472,2.8454,6565.7515,4940.3355083712,1.0,280.1824,4403.0608559258,2192.2682141487,0.033982,0.208008,154.4231,3.9371,0.3224,0.042
1.668999999999927,0.0106681,1.1204,0.03488,0.0526680958,0.0011166331,0.0,7.0111,0.4926,0.175,0.472,2.8454,6565.7515,4940.3355084272,1.0,280.1824,4403.0608559762,2192.2682141598,0.033982,0.208008,154.4239,3.937,0.3223,0.042
1.6699999999999269,0.0106684,1.1205,0.03488,0.0526683635,0.0011165692,0.0,7.0112,0.4926,0.175,0.472,2.8454,6565.7515,4940.3355084832,1.0,280.1824,4403.0608560267,2192.2682141709,0.033982,0.208009,154.4247,3.9369,0.3223,0.042
1.6709999999999268,0.0106686,1.1206,0.03488,0.0526686312,0.0011165054,0.0,7.0112,0.4926,0.175,0.472,2.8454,6565.7515,4940.3355085392,1.0,280.1824,4403.0608560771,2192.268214182,0.033983,0.208009,154.4254,3.9368,0.3222,0.042
1.6719999999999267,0.0106689,1.1206,0.03488,0.0526688988,0.0011164416,0.0,7.0113,0.4926,0.175,0.472,2.8454,6565.7515,4940.3355085952,1.0,280.1824,4403.0608561275,2192.2682141931,0.033983,0.20801,154.4262,3.9367,0.3222,0.042
1.6729999999999265,0.0106692,1.1207,0.03488,0.0526691665,0.0011163777,0.0,7.0113,0.4926,0.175,0.472,2.8454,6565.7515,4940.3355086511,1.0,280.1824,4403.0608561779,2192.2682142042,0.033983,0.20801,154.427,3.9366,0.3222,0.042
1.6739999999999264,0.0106694,1.1208,0.03488,0.0526694341,0.0011163139,0.0,7.0113,0.4926,0.175,0.472,2.8454,6565.7515,4940.3355087071,1.0,280.1824,4403.0608562283,2192.2682142153,0.033983,0.208011,154.4278,3.9365,0.3221,0.042
1.6749999999999263,0.0106697,1.1209,0.03487,0.0526697017,0.0011162501,0.0,7.0114,0.4926,0.175,0.472,2.8454,6565.7515,4940.3355087631,1.0,280.1824,4403.0608562787,2192.2682142264,0.033983,0.208011,154.4286,3.9364,0.3221,0.042
1.6759999999999262,0.01067,1.1209,0.03487,0.0526699693,0.0011161863,0.0,7.0114,0.4926,0.175,0.472,2.8454,6565.7515,4940.3355088191,1.0,280.1824,4403.0608563291,2192.2682142375,0.033983,0.208012,154.4294,3.9363,0.322,0.042
